#gene_id	transcript_id	sprot_Top_BLASTX_hit	TrEMBL_Top_BLASTX_hit	RNAMMER	prot_id	prot_coords	sprot_Top_BLASTP_hit	TrEMBL_Top_BLASTP_hit	Pfam	SignalP	TmHMM	eggnog	gene_ontology_blast	gene_ontology_pfam	transcript	peptide
TRINITY_DN42305_c3_g1	TRINITY_DN42305_c3_g1_i9	PACS2_HUMAN^PACS2_HUMAN^Q:1951-2	H:33-680^73.6%ID^E:0^RecName: Full=Phosphofurin acidic cluster sorting protein 2;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo	tr|A0A087YH04|A0A087YH04_POEFO^tr|A0A087YH04|A0A087YH04_POEFO^Q:1930-2	H:40-683^96.27%ID^E:0^.^.	.	TRINITY_DN42305_c3_g1_i9|m.1084	2-1894[-]	PACS2_HUMAN^PACS2_HUMAN^Q:1-631	H:52-680^73.75%ID^E:0^RecName: Full=Phosphofurin acidic cluster sorting protein 2;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo	tr|I3KU58|I3KU58_ORENI^tr|I3KU58|I3KU58_ORENI^Q:1-631	H:52-679^96.84%ID^E:0^.^.	PF10254.4^Pacs-1^PACS-1 cytosolic sorting protein^413-631^E:1.3e-101	.	.	.	GO:0005783^cellular_component^endoplasmic reticulum`GO:0005788^cellular_component^endoplasmic reticulum lumen`GO:0005739^cellular_component^mitochondrion`GO:0006915^biological_process^apoptotic process`GO:0000045^biological_process^autophagic vacuole assembly`GO:0034497^biological_process^protein localization to pre-autophagosomal structure`GO:0072661^biological_process^protein targeting to plasma membrane`GO:0016032^biological_process^viral process	.	.	.
TRINITY_DN42305_c3_g1	TRINITY_DN42305_c3_g1_i9	PACS2_HUMAN^PACS2_HUMAN^Q:1951-2	H:33-680^73.6%ID^E:0^RecName: Full=Phosphofurin acidic cluster sorting protein 2;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo	tr|A0A087YH04|A0A087YH04_POEFO^tr|A0A087YH04|A0A087YH04_POEFO^Q:1930-2	H:40-683^96.27%ID^E:0^.^.	.	TRINITY_DN42305_c3_g1_i9|m.1083	1707-3806[+]	.	tr|A0A131Y4N2|A0A131Y4N2_IXORI^tr|A0A131Y4N2|A0A131Y4N2_IXORI^Q:75-696	H:791-1472^51.46%ID^E:0^.^.	PF05380.8^Peptidase_A17^Pao retrotransposon peptidase^79-116^E:8.9e-05`PF00665.21^rve^Integrase core domain^389-521^E:4.4e-13	.	.	.	.	GO:0015074^biological_process^DNA integration	.	.
TRINITY_DN42305_c3_g1	TRINITY_DN42305_c3_g1_i10	PACS2_HUMAN^PACS2_HUMAN^Q:1912-2	H:47-680^73.95%ID^E:0^RecName: Full=Phosphofurin acidic cluster sorting protein 2;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo	tr|A0A087YH04|A0A087YH04_POEFO^tr|A0A087YH04|A0A087YH04_POEFO^Q:1912-2	H:47-683^96.39%ID^E:0^.^.	.	TRINITY_DN42305_c3_g1_i10|m.1086	2-1897[-]	PACS2_HUMAN^PACS2_HUMAN^Q:1-632	H:52-680^73.91%ID^E:0^RecName: Full=Phosphofurin acidic cluster sorting protein 2;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo	tr|I3KU58|I3KU58_ORENI^tr|I3KU58|I3KU58_ORENI^Q:1-632	H:52-679^96.99%ID^E:0^.^.	PF10254.4^Pacs-1^PACS-1 cytosolic sorting protein^414-632^E:1.3e-101	.	.	.	GO:0005783^cellular_component^endoplasmic reticulum`GO:0005788^cellular_component^endoplasmic reticulum lumen`GO:0005739^cellular_component^mitochondrion`GO:0006915^biological_process^apoptotic process`GO:0000045^biological_process^autophagic vacuole assembly`GO:0034497^biological_process^protein localization to pre-autophagosomal structure`GO:0072661^biological_process^protein targeting to plasma membrane`GO:0016032^biological_process^viral process	.	.	.
TRINITY_DN42305_c3_g1	TRINITY_DN42305_c3_g1_i11	.	.	.	TRINITY_DN42305_c3_g1_i11|m.1088	537-1121[-]	.	.	.	.	.	.	.	.	.	.
TRINITY_DN42305_c3_g1	TRINITY_DN42305_c3_g1_i12	PACS2_HUMAN^PACS2_HUMAN^Q:1363-2	H:230-680^69.7%ID^E:0^RecName: Full=Phosphofurin acidic cluster sorting protein 2;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo`PACS2_HUMAN^PACS2_HUMAN^Q:1955-1350	H:33-234^82.67%ID^E:0^RecName: Full=Phosphofurin acidic cluster sorting protein 2;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo	tr|A0A087YH04|A0A087YH04_POEFO^tr|A0A087YH04|A0A087YH04_POEFO^Q:1354-2	H:233-683^95.79%ID^E:0^.^.`tr|A0A087YH04|A0A087YH04_POEFO^tr|A0A087YH04|A0A087YH04_POEFO^Q:2006-1341	H:12-237^88.05%ID^E:0^.^.	.	TRINITY_DN42305_c3_g1_i12|m.1092	1296-1898[-]	.	.	.	.	.	.	.	.	.	.
TRINITY_DN42305_c3_g1	TRINITY_DN42305_c3_g1_i12	PACS2_HUMAN^PACS2_HUMAN^Q:1363-2	H:230-680^69.7%ID^E:0^RecName: Full=Phosphofurin acidic cluster sorting protein 2;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo`PACS2_HUMAN^PACS2_HUMAN^Q:1955-1350	H:33-234^82.67%ID^E:0^RecName: Full=Phosphofurin acidic cluster sorting protein 2;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo	tr|A0A087YH04|A0A087YH04_POEFO^tr|A0A087YH04|A0A087YH04_POEFO^Q:1354-2	H:233-683^95.79%ID^E:0^.^.`tr|A0A087YH04|A0A087YH04_POEFO^tr|A0A087YH04|A0A087YH04_POEFO^Q:2006-1341	H:12-237^88.05%ID^E:0^.^.	.	TRINITY_DN42305_c3_g1_i12|m.1093	1711-2238[+]	.	.	PF05380.8^Peptidase_A17^Pao retrotransposon peptidase^79-136^E:4e-09	.	.	.	.	.	.	.
TRINITY_DN42305_c3_g1	TRINITY_DN42305_c3_g1_i12	PACS2_HUMAN^PACS2_HUMAN^Q:1363-2	H:230-680^69.7%ID^E:0^RecName: Full=Phosphofurin acidic cluster sorting protein 2;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo`PACS2_HUMAN^PACS2_HUMAN^Q:1955-1350	H:33-234^82.67%ID^E:0^RecName: Full=Phosphofurin acidic cluster sorting protein 2;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo	tr|A0A087YH04|A0A087YH04_POEFO^tr|A0A087YH04|A0A087YH04_POEFO^Q:1354-2	H:233-683^95.79%ID^E:0^.^.`tr|A0A087YH04|A0A087YH04_POEFO^tr|A0A087YH04|A0A087YH04_POEFO^Q:2006-1341	H:12-237^88.05%ID^E:0^.^.	.	TRINITY_DN42305_c3_g1_i12|m.1091	2-892[-]	.	tr|I3KU58|I3KU58_ORENI^tr|I3KU58|I3KU58_ORENI^Q:1-297	H:383-679^98.99%ID^E:0^.^.	PF10254.4^Pacs-1^PACS-1 cytosolic sorting protein^79-297^E:1.9e-102	.	.	.	.	.	.	.
TRINITY_DN42305_c3_g1	TRINITY_DN42305_c3_g1_i13	PACS2_HUMAN^PACS2_HUMAN^Q:1912-2	H:47-680^73.95%ID^E:0^RecName: Full=Phosphofurin acidic cluster sorting protein 2;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo	tr|A0A087YH04|A0A087YH04_POEFO^tr|A0A087YH04|A0A087YH04_POEFO^Q:1912-2	H:47-683^96.39%ID^E:0^.^.	.	TRINITY_DN42305_c3_g1_i13|m.1096	2-1897[-]	PACS2_HUMAN^PACS2_HUMAN^Q:1-632	H:52-680^73.91%ID^E:0^RecName: Full=Phosphofurin acidic cluster sorting protein 2;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo	tr|I3KU58|I3KU58_ORENI^tr|I3KU58|I3KU58_ORENI^Q:1-632	H:52-679^96.99%ID^E:0^.^.	PF10254.4^Pacs-1^PACS-1 cytosolic sorting protein^414-632^E:1.3e-101	.	.	.	GO:0005783^cellular_component^endoplasmic reticulum`GO:0005788^cellular_component^endoplasmic reticulum lumen`GO:0005739^cellular_component^mitochondrion`GO:0006915^biological_process^apoptotic process`GO:0000045^biological_process^autophagic vacuole assembly`GO:0034497^biological_process^protein localization to pre-autophagosomal structure`GO:0072661^biological_process^protein targeting to plasma membrane`GO:0016032^biological_process^viral process	.	.	.
TRINITY_DN42379_c1_g1	TRINITY_DN42379_c1_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN42379_c1_g1	TRINITY_DN42379_c1_g1_i2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN42379_c2_g1	TRINITY_DN42379_c2_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN42379_c2_g2	TRINITY_DN42379_c2_g2_i1	.	.	.	TRINITY_DN42379_c2_g2_i1|m.1098	82-408[-]	.	.	.	.	.	.	.	.	.	.
TRINITY_DN42379_c2_g3	TRINITY_DN42379_c2_g3_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN42379_c2_g3	TRINITY_DN42379_c2_g3_i2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN42379_c2_g4	TRINITY_DN42379_c2_g4_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN42379_c2_g5	TRINITY_DN42379_c2_g5_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN42379_c2_g6	TRINITY_DN42379_c2_g6_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN42379_c2_g7	TRINITY_DN42379_c2_g7_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN42379_c2_g8	TRINITY_DN42379_c2_g8_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN42379_c2_g9	TRINITY_DN42379_c2_g9_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN42379_c2_g9	TRINITY_DN42379_c2_g9_i2	.	.	.	TRINITY_DN42379_c2_g9_i2|m.1101	1966-2886[+]	.	.	.	.	.	.	.	.	.	.
TRINITY_DN42379_c2_g9	TRINITY_DN42379_c2_g9_i3	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN42308_c0_g1	TRINITY_DN42308_c0_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN42308_c0_g1	TRINITY_DN42308_c0_g1_i2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN42308_c0_g1	TRINITY_DN42308_c0_g1_i3	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN42308_c0_g1	TRINITY_DN42308_c0_g1_i4	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN42308_c0_g1	TRINITY_DN42308_c0_g1_i5	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN42308_c0_g1	TRINITY_DN42308_c0_g1_i6	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN42389_c0_g1	TRINITY_DN42389_c0_g1_i1	.	.	.	TRINITY_DN42389_c0_g1_i1|m.1110	2908-4179[-]	.	tr|A0A087Y3M8|A0A087Y3M8_POEFO^tr|A0A087Y3M8|A0A087Y3M8_POEFO^Q:9-423	H:461-883^88.42%ID^E:0^.^.	PF08833.5^Axin_b-cat_bind^Axin beta-catenin binding domain^49-96^E:3e-22`PF00778.12^DIX^DIX domain^342-423^E:1.5e-32	.	.	.	.	.	.	.
TRINITY_DN42389_c0_g1	TRINITY_DN42389_c0_g1_i2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN42389_c0_g1	TRINITY_DN42389_c0_g1_i3	AXIN1_DANRE^AXIN1_DANRE^Q:5465-2910	H:18-835^61.99%ID^E:0^RecName: Full=Axin-1;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Actinopterygii; Neopterygii; Teleostei; Ostariophysi; Cypriniformes; Cyprinidae; Danio	tr|H2M1R1|H2M1R1_ORYLA^tr|H2M1R1|H2M1R1_ORYLA^Q:5483-2895	H:8-865^83.24%ID^E:0^.^.	.	TRINITY_DN42389_c0_g1_i3|m.1114	2907-5534[-]	AXIN1_DANRE^AXIN1_DANRE^Q:1-875	H:3-835^61.83%ID^E:0^RecName: Full=Axin-1;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Actinopterygii; Neopterygii; Teleostei; Ostariophysi; Cypriniformes; Cyprinidae; Danio	tr|I3IU90|I3IU90_ORENI^tr|I3IU90|I3IU90_ORENI^Q:1-875	H:1-883^89.83%ID^E:0^.^.	PF00615.14^RGS^Regulator of G protein signaling domain^111-228^E:1e-29`PF08833.5^Axin_b-cat_bind^Axin beta-catenin binding domain^501-548^E:7.7e-22`PF00778.12^DIX^DIX domain^794-875^E:4.3e-32	.	.	.	GO:0030877^cellular_component^beta-catenin destruction complex`GO:0005938^cellular_component^cell cortex`GO:0016023^cellular_component^cytoplasmic membrane-bounded vesicle`GO:0005881^cellular_component^cytoplasmic microtubule`GO:0005886^cellular_component^plasma membrane`GO:0014069^cellular_component^postsynaptic density`GO:0070016^molecular_function^armadillo repeat domain binding`GO:0008013^molecular_function^beta-catenin binding`GO:0005096^molecular_function^GTPase activator activity`GO:0042803^molecular_function^protein homodimerization activity`GO:0019901^molecular_function^protein kinase binding`GO:0007257^biological_process^activation of JUN kinase activity`GO:0048320^biological_process^axial mesoderm formation`GO:0060823^biological_process^canonical Wnt signaling pathway involved in neural plate anterior/posterior pattern formation`GO:0008219^biological_process^cell death`GO:0071407^biological_process^cellular response to organic cyclic compound`GO:0031122^biological_process^cytoplasmic microtubule organization`GO:0007368^biological_process^determination of left/right symmetry`GO:0009950^biological_process^dorsal/ventral axis specification`GO:0009953^biological_process^dorsal/ventral pattern formation`GO:0048048^biological_process^embryonic eye morphogenesis`GO:0060272^biological_process^embryonic skeletal joint morphogenesis`GO:0001654^biological_process^eye development`GO:0031101^biological_process^fin regeneration`GO:0021797^biological_process^forebrain anterior/posterior pattern specification`GO:0030900^biological_process^forebrain development`GO:0055001^biological_process^muscle cell development`GO:0090090^biological_process^negative regulation of canonical Wnt signaling pathway`GO:0045599^biological_process^negative regulation of fat cell differentiation`GO:0030178^biological_process^negative regulation of Wnt signaling pathway`GO:0021999^biological_process^neural plate anterior/posterior regionalization`GO:0030910^biological_process^olfactory placode formation`GO:0001743^biological_process^optic placode formation`GO:0043547^biological_process^positive regulation of GTPase activity`GO:0046330^biological_process^positive regulation of JNK cascade`GO:0043507^biological_process^positive regulation of JUN kinase activity`GO:0035412^biological_process^regulation of catenin import into nucleus`GO:0038032^biological_process^termination of G-protein coupled receptor signaling pathway`GO:0090244^biological_process^Wnt signaling pathway involved in somitogenesis`GO:0021881^biological_process^Wnt-activated signaling pathway involved in forebrain neuron fate commitment	GO:0038032^biological_process^termination of G-protein coupled receptor signaling pathway	.	.
TRINITY_DN42389_c0_g1	TRINITY_DN42389_c0_g1_i4	AXIN1_DANRE^AXIN1_DANRE^Q:5461-2906	H:18-835^61.99%ID^E:0^RecName: Full=Axin-1;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Actinopterygii; Neopterygii; Teleostei; Ostariophysi; Cypriniformes; Cyprinidae; Danio	tr|H2M1R1|H2M1R1_ORYLA^tr|H2M1R1|H2M1R1_ORYLA^Q:5479-2891	H:8-865^83.24%ID^E:0^.^.	.	TRINITY_DN42389_c0_g1_i4|m.1120	2903-5530[-]	AXIN1_DANRE^AXIN1_DANRE^Q:1-875	H:3-835^61.83%ID^E:0^RecName: Full=Axin-1;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Actinopterygii; Neopterygii; Teleostei; Ostariophysi; Cypriniformes; Cyprinidae; Danio	tr|I3IU90|I3IU90_ORENI^tr|I3IU90|I3IU90_ORENI^Q:1-875	H:1-883^89.83%ID^E:0^.^.	PF00615.14^RGS^Regulator of G protein signaling domain^111-228^E:1e-29`PF08833.5^Axin_b-cat_bind^Axin beta-catenin binding domain^501-548^E:7.7e-22`PF00778.12^DIX^DIX domain^794-875^E:4.3e-32	.	.	.	GO:0030877^cellular_component^beta-catenin destruction complex`GO:0005938^cellular_component^cell cortex`GO:0016023^cellular_component^cytoplasmic membrane-bounded vesicle`GO:0005881^cellular_component^cytoplasmic microtubule`GO:0005886^cellular_component^plasma membrane`GO:0014069^cellular_component^postsynaptic density`GO:0070016^molecular_function^armadillo repeat domain binding`GO:0008013^molecular_function^beta-catenin binding`GO:0005096^molecular_function^GTPase activator activity`GO:0042803^molecular_function^protein homodimerization activity`GO:0019901^molecular_function^protein kinase binding`GO:0007257^biological_process^activation of JUN kinase activity`GO:0048320^biological_process^axial mesoderm formation`GO:0060823^biological_process^canonical Wnt signaling pathway involved in neural plate anterior/posterior pattern formation`GO:0008219^biological_process^cell death`GO:0071407^biological_process^cellular response to organic cyclic compound`GO:0031122^biological_process^cytoplasmic microtubule organization`GO:0007368^biological_process^determination of left/right symmetry`GO:0009950^biological_process^dorsal/ventral axis specification`GO:0009953^biological_process^dorsal/ventral pattern formation`GO:0048048^biological_process^embryonic eye morphogenesis`GO:0060272^biological_process^embryonic skeletal joint morphogenesis`GO:0001654^biological_process^eye development`GO:0031101^biological_process^fin regeneration`GO:0021797^biological_process^forebrain anterior/posterior pattern specification`GO:0030900^biological_process^forebrain development`GO:0055001^biological_process^muscle cell development`GO:0090090^biological_process^negative regulation of canonical Wnt signaling pathway`GO:0045599^biological_process^negative regulation of fat cell differentiation`GO:0030178^biological_process^negative regulation of Wnt signaling pathway`GO:0021999^biological_process^neural plate anterior/posterior regionalization`GO:0030910^biological_process^olfactory placode formation`GO:0001743^biological_process^optic placode formation`GO:0043547^biological_process^positive regulation of GTPase activity`GO:0046330^biological_process^positive regulation of JNK cascade`GO:0043507^biological_process^positive regulation of JUN kinase activity`GO:0035412^biological_process^regulation of catenin import into nucleus`GO:0038032^biological_process^termination of G-protein coupled receptor signaling pathway`GO:0090244^biological_process^Wnt signaling pathway involved in somitogenesis`GO:0021881^biological_process^Wnt-activated signaling pathway involved in forebrain neuron fate commitment	GO:0038032^biological_process^termination of G-protein coupled receptor signaling pathway	.	.
TRINITY_DN42389_c0_g1	TRINITY_DN42389_c0_g1_i5	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN42389_c0_g1	TRINITY_DN42389_c0_g1_i6	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN42389_c0_g1	TRINITY_DN42389_c0_g1_i7	AXIN1_DANRE^AXIN1_DANRE^Q:5455-2900	H:18-835^61.99%ID^E:0^RecName: Full=Axin-1;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Actinopterygii; Neopterygii; Teleostei; Ostariophysi; Cypriniformes; Cyprinidae; Danio	tr|H2M1R1|H2M1R1_ORYLA^tr|H2M1R1|H2M1R1_ORYLA^Q:5473-2885	H:8-865^83.24%ID^E:0^.^.	.	TRINITY_DN42389_c0_g1_i7|m.1126	2897-5524[-]	AXIN1_DANRE^AXIN1_DANRE^Q:1-875	H:3-835^61.83%ID^E:0^RecName: Full=Axin-1;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Actinopterygii; Neopterygii; Teleostei; Ostariophysi; Cypriniformes; Cyprinidae; Danio	tr|I3IU90|I3IU90_ORENI^tr|I3IU90|I3IU90_ORENI^Q:1-875	H:1-883^89.83%ID^E:0^.^.	PF00615.14^RGS^Regulator of G protein signaling domain^111-228^E:1e-29`PF08833.5^Axin_b-cat_bind^Axin beta-catenin binding domain^501-548^E:7.7e-22`PF00778.12^DIX^DIX domain^794-875^E:4.3e-32	.	.	.	GO:0030877^cellular_component^beta-catenin destruction complex`GO:0005938^cellular_component^cell cortex`GO:0016023^cellular_component^cytoplasmic membrane-bounded vesicle`GO:0005881^cellular_component^cytoplasmic microtubule`GO:0005886^cellular_component^plasma membrane`GO:0014069^cellular_component^postsynaptic density`GO:0070016^molecular_function^armadillo repeat domain binding`GO:0008013^molecular_function^beta-catenin binding`GO:0005096^molecular_function^GTPase activator activity`GO:0042803^molecular_function^protein homodimerization activity`GO:0019901^molecular_function^protein kinase binding`GO:0007257^biological_process^activation of JUN kinase activity`GO:0048320^biological_process^axial mesoderm formation`GO:0060823^biological_process^canonical Wnt signaling pathway involved in neural plate anterior/posterior pattern formation`GO:0008219^biological_process^cell death`GO:0071407^biological_process^cellular response to organic cyclic compound`GO:0031122^biological_process^cytoplasmic microtubule organization`GO:0007368^biological_process^determination of left/right symmetry`GO:0009950^biological_process^dorsal/ventral axis specification`GO:0009953^biological_process^dorsal/ventral pattern formation`GO:0048048^biological_process^embryonic eye morphogenesis`GO:0060272^biological_process^embryonic skeletal joint morphogenesis`GO:0001654^biological_process^eye development`GO:0031101^biological_process^fin regeneration`GO:0021797^biological_process^forebrain anterior/posterior pattern specification`GO:0030900^biological_process^forebrain development`GO:0055001^biological_process^muscle cell development`GO:0090090^biological_process^negative regulation of canonical Wnt signaling pathway`GO:0045599^biological_process^negative regulation of fat cell differentiation`GO:0030178^biological_process^negative regulation of Wnt signaling pathway`GO:0021999^biological_process^neural plate anterior/posterior regionalization`GO:0030910^biological_process^olfactory placode formation`GO:0001743^biological_process^optic placode formation`GO:0043547^biological_process^positive regulation of GTPase activity`GO:0046330^biological_process^positive regulation of JNK cascade`GO:0043507^biological_process^positive regulation of JUN kinase activity`GO:0035412^biological_process^regulation of catenin import into nucleus`GO:0038032^biological_process^termination of G-protein coupled receptor signaling pathway`GO:0090244^biological_process^Wnt signaling pathway involved in somitogenesis`GO:0021881^biological_process^Wnt-activated signaling pathway involved in forebrain neuron fate commitment	GO:0038032^biological_process^termination of G-protein coupled receptor signaling pathway	.	.
TRINITY_DN42389_c0_g1	TRINITY_DN42389_c0_g1_i8	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN42389_c0_g1	TRINITY_DN42389_c0_g1_i9	AXIN1_DANRE^AXIN1_DANRE^Q:5464-2909	H:18-835^61.99%ID^E:0^RecName: Full=Axin-1;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Actinopterygii; Neopterygii; Teleostei; Ostariophysi; Cypriniformes; Cyprinidae; Danio	tr|H2M1R1|H2M1R1_ORYLA^tr|H2M1R1|H2M1R1_ORYLA^Q:5482-2894	H:8-865^83.24%ID^E:0^.^.	.	TRINITY_DN42389_c0_g1_i9|m.1132	2906-5533[-]	AXIN1_DANRE^AXIN1_DANRE^Q:1-875	H:3-835^61.83%ID^E:0^RecName: Full=Axin-1;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Actinopterygii; Neopterygii; Teleostei; Ostariophysi; Cypriniformes; Cyprinidae; Danio	tr|I3IU90|I3IU90_ORENI^tr|I3IU90|I3IU90_ORENI^Q:1-875	H:1-883^89.83%ID^E:0^.^.	PF00615.14^RGS^Regulator of G protein signaling domain^111-228^E:1e-29`PF08833.5^Axin_b-cat_bind^Axin beta-catenin binding domain^501-548^E:7.7e-22`PF00778.12^DIX^DIX domain^794-875^E:4.3e-32	.	.	.	GO:0030877^cellular_component^beta-catenin destruction complex`GO:0005938^cellular_component^cell cortex`GO:0016023^cellular_component^cytoplasmic membrane-bounded vesicle`GO:0005881^cellular_component^cytoplasmic microtubule`GO:0005886^cellular_component^plasma membrane`GO:0014069^cellular_component^postsynaptic density`GO:0070016^molecular_function^armadillo repeat domain binding`GO:0008013^molecular_function^beta-catenin binding`GO:0005096^molecular_function^GTPase activator activity`GO:0042803^molecular_function^protein homodimerization activity`GO:0019901^molecular_function^protein kinase binding`GO:0007257^biological_process^activation of JUN kinase activity`GO:0048320^biological_process^axial mesoderm formation`GO:0060823^biological_process^canonical Wnt signaling pathway involved in neural plate anterior/posterior pattern formation`GO:0008219^biological_process^cell death`GO:0071407^biological_process^cellular response to organic cyclic compound`GO:0031122^biological_process^cytoplasmic microtubule organization`GO:0007368^biological_process^determination of left/right symmetry`GO:0009950^biological_process^dorsal/ventral axis specification`GO:0009953^biological_process^dorsal/ventral pattern formation`GO:0048048^biological_process^embryonic eye morphogenesis`GO:0060272^biological_process^embryonic skeletal joint morphogenesis`GO:0001654^biological_process^eye development`GO:0031101^biological_process^fin regeneration`GO:0021797^biological_process^forebrain anterior/posterior pattern specification`GO:0030900^biological_process^forebrain development`GO:0055001^biological_process^muscle cell development`GO:0090090^biological_process^negative regulation of canonical Wnt signaling pathway`GO:0045599^biological_process^negative regulation of fat cell differentiation`GO:0030178^biological_process^negative regulation of Wnt signaling pathway`GO:0021999^biological_process^neural plate anterior/posterior regionalization`GO:0030910^biological_process^olfactory placode formation`GO:0001743^biological_process^optic placode formation`GO:0043547^biological_process^positive regulation of GTPase activity`GO:0046330^biological_process^positive regulation of JNK cascade`GO:0043507^biological_process^positive regulation of JUN kinase activity`GO:0035412^biological_process^regulation of catenin import into nucleus`GO:0038032^biological_process^termination of G-protein coupled receptor signaling pathway`GO:0090244^biological_process^Wnt signaling pathway involved in somitogenesis`GO:0021881^biological_process^Wnt-activated signaling pathway involved in forebrain neuron fate commitment	GO:0038032^biological_process^termination of G-protein coupled receptor signaling pathway	.	.
